symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate,volume_spike_flag,small_price_move_flag
SCRUSDT,2025-01-09 21:00:00+09:00,0.832,0.844,0.801,0.842,1696472.3,9008641.6,0.0001,-0.237,-25.304,0.098,False,True
SCUSDT,2025-01-09 21:00:00+09:00,0.006181,0.00619,0.005815,0.005984,200376380.0,541929730.0,0.000458,-0.366,13.342,11.087,False,True
SDUSDT,2025-01-09 21:00:00+09:00,1.1755,1.1893,1.1305,1.1754,369828.0,1170130.0,0.0001,-1.027,-35.588,-2.959,False,False
SEIUSDT,2025-01-09 21:00:00+09:00,0.384,0.3869,0.3687,0.3856,44946483.0,125394775.0,4e-05,-1.255,-30.082,-4.093,False,False
SENDUSDT,2025-01-09 21:00:00+09:00,2.431,2.5116,2.3509,2.5038,385414.0,1002422.0,0.0001,-0.524,-26.654,0.336,False,True
SFPUSDT,2025-01-09 21:00:00+09:00,0.6825,0.6892,0.6632,0.6884,216884.0,4361771.3,0.0001,0.526,-28.543,0.845,False,True
SHIB1000USDT,2025-01-09 21:00:00+09:00,0.021121,0.021668,0.020466,0.021605,665482820.0,2095233080.0,0.0001,1.704,-37.04,0.501,False,False
SILLYUSDT,2025-01-09 21:00:00+09:00,0.00788,0.00797,0.00721,0.00756,47593223.0,180896219.0,0.0001,-3.201,5.26,2.175,False,False
SKLUSDT,2025-01-09 21:00:00+09:00,0.0447,0.04507,0.04283,0.0447,4378491.0,38631937.0,0.0001,0.269,4.252,0.513,False,True
SLERFUSDT,2025-01-09 21:00:00+09:00,0.1539,0.1546,0.1477,0.1544,4714923.0,20187672.0,0.0001,-1.152,-9.73,0.545,False,False
SLFUSDT,2025-01-09 21:00:00+09:00,0.2875,0.2899,0.2745,0.2851,440184.0,4212375.0,1.3e-05,0.564,-87.017,-1.622,False,True
SLPUSDT,2025-01-09 21:00:00+09:00,0.003529,0.00355,0.003366,0.003521,74757700.0,665469770.0,0.0001,-1.977,-43.527,1.19,False,False
SNTUSDT,2025-01-09 21:00:00+09:00,0.0455,0.04565,0.04336,0.04464,25846800.0,72974170.0,-0.000841,0.518,14.038,7.354,False,True
SNXUSDT,2025-01-09 21:00:00+09:00,1.822,1.836,1.746,1.825,709703.8,4556396.7,0.0001,-1.298,-39.114,-0.423,False,False
SOLOUSDT,2025-01-09 21:00:00+09:00,0.4657,0.4746,0.4493,0.4744,771806.0,2574510.0,0.0001,-0.503,-54.464,-9.544,False,True
SOLUSDT,2025-01-09 21:00:00+09:00,191.08,192.04,184.92,191.38,2058997.4,5133160.3,0.0001,-1.457,-33.516,2.313,False,False
SONICUSDT,2025-01-09 21:00:00+09:00,0.7475,0.8196,0.7353,0.8172,63515322.0,29050039.0,5e-05,2.239,-45.21,1.218,False,False
SPECUSDT,2025-01-09 21:00:00+09:00,8.379,8.448,7.904,8.366,88395.59,613194.52,-0.001778,-3.861,-42.474,-1.53,False,False
SPELLUSDT,2025-01-09 21:00:00+09:00,0.0007383,0.0007476,0.0007148,0.0007462,299398450.0,1527403460.0,0.0001,-1.205,-31.203,-2.331,False,False
SPXUSDT,2025-01-09 21:00:00+09:00,1.2388,1.2488,1.1571,1.1719,10593092.0,13345026.0,-0.000504,-8.943,-14.658,1.938,False,False
SSVUSDT,2025-01-09 21:00:00+09:00,20.395,20.76,19.515,20.585,38712.75,121391.04,0.0001,0.097,-9.763,-3.433,False,True
STEEMUSDT,2025-01-09 21:00:00+09:00,0.2948,0.2982,0.2862,0.2934,47324130.0,38614577.0,0.0001,1.347,-28.882,6.417,False,False
STGUSDT,2025-01-09 21:00:00+09:00,0.413,0.4326,0.409,0.427,27231853.3,14203414.1,0.0001,5.25,36.534,2.611,True,False
STMXUSDT,2025-01-09 21:00:00+09:00,0.006383,0.0065,0.005977,0.006267,1332868675.0,574290425.0,0.0001,4.224,121.263,24.776,True,False
STORJUSDT,2025-01-09 21:00:00+09:00,0.5481,0.5481,0.5215,0.5407,5316086.3,11351037.9,0.0001,0.521,34.56,4.563,False,True
STPTUSDT,2025-01-09 21:00:00+09:00,0.07432,0.07474,0.0695,0.07381,30080960.0,31951170.0,-0.001134,6.416,-28.423,0.274,False,False
STRKUSDT,2025-01-09 21:00:00+09:00,0.4351,0.4383,0.4187,0.4372,8684632.4,75338223.6,0.0001,-0.319,-48.716,-0.547,False,True
STXUSDT,2025-01-09 21:00:00+09:00,1.5157,1.5314,1.4644,1.5266,3809177.6,19830756.3,-7.1e-05,0.052,-21.046,2.579,False,True
SUIUSDT,2025-01-09 21:00:00+09:00,4.6104,4.7234,4.4937,4.6951,23310500.0,43571810.0,6.3e-05,-1.595,-25.818,-4.679,False,False
SUNDOGUSDT,2025-01-09 21:00:00+09:00,0.08455,0.08503,0.08041,0.08445,24729995.0,76974528.0,0.0001,-3.298,-40.53,-2.664,False,False
SUNUSDT,2025-01-09 21:00:00+09:00,0.023733,0.023789,0.023004,0.023673,13605850.0,64884100.0,0.0001,-2.512,-40.66,-3.188,False,False
SUPERUSDT,2025-01-09 21:00:00+09:00,1.2248,1.2444,1.1541,1.2409,1151709.0,6456293.0,0.0001,-0.95,-45.821,-1.309,False,True
SUSHIUSDT,2025-01-09 21:00:00+09:00,1.4936,1.504,1.4261,1.4975,2308972.3,7731111.1,1.8e-05,-0.611,-30.911,1.325,False,True
SWARMSUSDT,2025-01-09 21:00:00+09:00,0.29277,0.29402,0.25243,0.28909,85097870.0,30836915.0,0.0001,-8.715,3.293,7.85,False,False
SWEATUSDT,2025-01-09 21:00:00+09:00,0.007925,0.007949,0.007464,0.007673,92939100.0,143562340.0,-0.000148,-3.045,42.21,-14.528,False,False
SWELLUSDT,2025-01-09 21:00:00+09:00,0.02782,0.02791,0.02606,0.02772,34334360.0,126420100.0,0.0001,0.145,2.197,2.142,False,True
SXPUSDT,2025-01-09 21:00:00+09:00,0.3593,0.3612,0.3438,0.3569,8803677.2,21511586.6,-0.0016,2.147,9.333,3.721,False,False
SYNUSDT,2025-01-09 21:00:00+09:00,0.5938,0.5951,0.5682,0.5915,436167.0,2654263.0,0.0001,-2.005,-31.702,0.491,False,False
SYSUSDT,2025-01-09 21:00:00+09:00,0.1085,0.1092,0.1051,0.109,1180559.0,4333740.0,0.0001,-0.183,-10.156,-0.459,False,True
TAIKOUSDT,2025-01-09 21:00:00+09:00,1.5873,1.5967,1.5127,1.5762,1982537.1,3462571.3,0.0001,-0.467,20.746,0.746,False,True
TAIUSDT,2025-01-09 21:00:00+09:00,0.26537,0.27232,0.24518,0.27112,3925699.0,15705113.0,0.0001,-0.375,-21.427,-0.653,False,True
TAOUSDT,2025-01-09 21:00:00+09:00,452.58,461.75,435.58,461.08,23402.187,125400.695,0.0001,0.109,-27.242,-2.986,False,True
THETAUSDT,2025-01-09 21:00:00+09:00,2.1585,2.1839,2.0749,2.1612,1204859.4,4812766.4,6.4e-05,-0.341,-21.469,-3.381,False,True
THEUSDT,2025-01-09 21:00:00+09:00,1.202,1.21,1.1427,1.2042,1212203.0,2150466.0,0.0001,-1.247,-43.726,2.517,False,False
TIAUSDT,2025-01-09 21:00:00+09:00,4.575,4.652,4.366,4.638,4576694.7,16968717.8,0.0001,2.407,-16.484,2.597,False,False
TLMUSDT,2025-01-09 21:00:00+09:00,0.012463,0.012504,0.011955,0.012479,6471217.0,63137979.0,0.0001,-0.874,-32.122,0.531,False,True
TNSRUSDT,2025-01-09 21:00:00+09:00,0.3982,0.3982,0.3733,0.3916,1567266.7,5275923.2,2.8e-05,-1.385,-30.875,4.221,False,False
TOKENUSDT,2025-01-09 21:00:00+09:00,0.05396,0.05554,0.05068,0.05519,125010940.0,215782340.0,0.0001,-13.509,314.359,52.516,True,False
TONUSDT,2025-01-09 21:00:00+09:00,5.2293,5.2577,5.095,5.2505,1353346.9,13963616.7,9.2e-05,-0.857,-36.894,-0.945,False,True
TRBUSDT,2025-01-09 21:00:00+09:00,58.0,58.72,56.31,58.58,71984.71,584013.12,0.000522,0.188,-39.286,0.141,False,True
TROYUSDT,2025-01-09 21:00:00+09:00,0.003122,0.003215,0.003032,0.003206,628000900.0,1229325400.0,0.0001,-5.511,-18.648,6.747,False,False
TRUUSDT,2025-01-09 21:00:00+09:00,0.07938,0.07999,0.07596,0.07968,2766411.0,17151960.0,0.0001,-0.624,-23.171,0.327,False,True
TRXUSDT,2025-01-09 21:00:00+09:00,0.24473,0.24523,0.23943,0.24429,46839067.0,186668231.0,0.0001,-1.253,-2.902,-2.566,False,False
TUSDT,2025-01-09 21:00:00+09:00,0.02973,0.02974,0.02817,0.02908,24252420.0,45199920.0,7.5e-05,0.0,115.801,31.999,True,True
TWTUSDT,2025-01-09 21:00:00+09:00,1.1519,1.1586,1.1163,1.1511,679952.5,7427700.9,8.2e-05,-2.754,-46.295,-0.236,False,False
UMAUSDT,2025-01-09 21:00:00+09:00,2.59,2.622,2.495,2.596,217098.3,1516166.6,0.000401,0.232,-24.299,-0.495,False,True
UNIUSDT,2025-01-09 21:00:00+09:00,12.829,12.918,12.361,12.826,787706.4,3694476.2,0.0001,-1.784,-63.405,-1.31,False,False
UROUSDT,2025-01-09 21:00:00+09:00,0.03793,0.03832,0.0349,0.03821,24858480.0,52773490.0,0.0001,-0.235,-24.114,10.934,False,True
USDCUSDT,2025-01-09 21:00:00+09:00,1.0002,1.0005,1.0,1.0004,1012781.8,5434487.8,0.0,0.01,-49.342,-0.718,False,True
USDEUSDT,2025-01-09 21:00:00+09:00,0.9986,0.999,0.998,0.9985,237682.0,2112508.0,0.0001,-0.03,-46.455,-1.216,False,True
USTCUSDT,2025-01-09 21:00:00+09:00,0.01856,0.01863,0.01786,0.01859,16861480.0,96856750.0,0.0001,-0.906,-27.472,1.199,False,True
USUALUSDT,2025-01-09 21:00:00+09:00,0.6773,0.6838,0.635,0.6784,15865257.0,44808522.0,0.0001,-2.571,-5.66,4.094,False,False
UXLINKUSDT,2025-01-09 21:00:00+09:00,1.2946,1.3318,1.2539,1.3227,7880077.0,11233305.0,0.000298,-1.394,-7.011,-1.156,False,False
VANAUSDT,2025-01-09 21:00:00+09:00,13.964,14.123,13.379,14.089,346521.19,1155186.68,0.0001,-1.033,-27.812,-3.485,False,False
VANRYUSDT,2025-01-09 21:00:00+09:00,0.09903,0.09949,0.09364,0.09906,8159660.0,45363167.0,0.0001,-1.108,-44.914,1.515,False,False
VELODROMEUSDT,2025-01-09 21:00:00+09:00,0.13957,0.14076,0.13167,0.13907,6019318.0,20115157.0,0.0001,-1.074,-39.536,0.153,False,False
VELOUSDT,2025-01-09 21:00:00+09:00,0.029639,0.03051,0.028787,0.030429,76801920.0,208172720.0,0.0001,-2.355,-43.384,-0.281,False,False
VETUSDT,2025-01-09 21:00:00+09:00,0.0456,0.04611,0.04345,0.04547,76428372.0,357981873.0,0.0001,0.309,-33.963,-0.377,False,True
VIDTUSDT,2025-01-09 21:00:00+09:00,0.02815,0.02843,0.02707,0.02838,7614370.0,32013740.0,0.0001,-2.239,7.53,4.575,False,False
VIRTUALUSDT,2025-01-09 21:00:00+09:00,3.3036,3.3544,3.0996,3.3272,17639052.0,25274177.0,-0.000414,-1.173,-26.988,-3.872,False,False
VOXELUSDT,2025-01-09 21:00:00+09:00,0.1677,0.1683,0.1607,0.1677,435031.0,2866313.0,0.0001,-1.469,-4.53,0.47,False,False
VRAUSDT,2025-01-09 21:00:00+09:00,0.004104,0.004204,0.003902,0.00419,212619500.0,865997100.0,0.0001,-2.057,-43.658,-4.862,False,False
VTHOUSDT,2025-01-09 21:00:00+09:00,0.0025,0.002543,0.002419,0.002541,58154400.0,201709500.0,0.0001,1.599,-29.415,-3.177,False,False
WAVESUSDT,2025-01-09 21:00:00+09:00,1.837,1.855,1.7585,1.8185,2908544.5,4300672.09999999,0.0001,2.915,152.677,-5.971,True,False
WAXPUSDT,2025-01-09 21:00:00+09:00,0.04768,0.0479,0.04555,0.04726,30815240.0,32250530.0,0.0001,4.166,101.879,38.04,True,False
WIFUSDT,2025-01-09 21:00:00+09:00,1.6089,1.6241,1.5055,1.6032,39604298.0,71589493.0,0.0001,-4.577,16.345,2.38,False,False
WLDUSDT,2025-01-09 21:00:00+09:00,2.175,2.194,2.088,2.183,12143385.5,28832976.7,4.2e-05,-0.501,-32.376,-3.848,False,True
WOOUSDT,2025-01-09 21:00:00+09:00,0.2033,0.2063,0.1944,0.2056,2969305.1,20940810.1,0.0001,-1.955,-47.357,-1.282,False,False
WUSDT,2025-01-09 21:00:00+09:00,0.2607,0.2617,0.2495,0.2609,8829228.0,53527560.8,0.0001,0.154,-32.63,0.132,False,True
XAIUSDT,2025-01-09 21:00:00+09:00,0.2113,0.2127,0.2014,0.2124,7010815.0,34060165.0,-3.3e-05,-0.979,-38.284,1.018,False,True
